Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CompRatio,SatisfactionScore,WorkLifeFlag,IncomePerYearExp
49,2,1184,2,11,3,2,3,0,43,3,3,7,4,1,7654,5860,1,0,18,3,1,2,9,3,4,9,8,7,7,1.330089495177687,2.6666666666666665,0,765.4
38,0,573,1,6,3,3,2,0,79,1,2,6,4,0,5329,15717,7,1,12,3,4,3,17,3,3,13,11,1,9,1.2183356195701875,3.3333333333333335,0,296.05555555555554
40,2,989,1,4,1,3,4,0,46,3,5,3,3,1,19033,6499,1,0,14,3,2,1,21,2,3,20,8,9,9,4.351394604481024,3.0,0,865.1363636363636
53,2,1223,1,7,2,3,4,0,50,3,5,3,3,0,18606,18640,3,0,18,3,2,1,26,6,3,7,7,4,7,4.253772290809328,3.0,0,689.1111111111111
29,2,1283,1,23,3,1,4,1,54,3,1,6,4,2,2201,18168,9,0,16,3,4,0,6,4,3,3,2,1,2,0.5032007315957934,4.0,0,314.42857142857144
44,1,429,1,1,2,3,3,1,99,3,1,6,2,0,2342,11092,1,1,12,3,3,3,6,2,2,5,3,2,3,0.5354366712391404,2.6666666666666665,1,334.57142857142856
33,1,1111,2,5,1,1,2,1,61,3,2,7,4,1,9998,19293,6,0,13,3,1,0,8,2,4,5,4,1,2,1.7374228864367016,2.3333333333333335,0,1110.888888888889
44,2,477,1,7,4,3,1,0,42,2,3,0,4,1,10248,2094,3,0,14,3,4,1,24,4,3,22,6,5,17,2.342935528120713,3.0,0,409.92
33,2,575,1,25,3,1,4,1,44,2,2,4,2,2,4320,24152,1,0,13,3,4,0,5,2,3,5,3,0,2,0.9876543209876543,3.3333333333333335,0,720.0
27,1,1337,0,22,3,0,1,0,58,2,1,1,2,1,2863,19555,1,0,12,3,1,0,1,2,3,1,0,0,0,0.7367472979927946,1.3333333333333333,0,1431.5
29,2,991,2,5,3,3,1,1,43,2,2,7,2,0,4187,3356,1,1,13,3,2,1,10,3,2,10,0,0,9,0.7276044834477365,1.6666666666666667,1,380.6363636363636
18,0,287,1,5,2,1,2,1,73,3,1,6,4,2,1051,13493,1,0,15,3,4,0,0,2,3,0,0,0,0,0.24028349336991311,3.3333333333333335,0,1051.0
43,2,531,2,4,4,2,4,0,56,2,3,7,4,2,10231,20364,3,0,14,3,4,0,23,3,4,21,7,15,17,1.7779129377009297,4.0,0,426.2916666666667
29,2,232,1,19,3,5,4,1,34,3,2,4,4,0,4262,22645,4,0,12,3,2,2,8,2,4,3,2,1,2,0.9743941472336534,3.3333333333333335,0,473.55555555555554
32,2,498,1,3,4,3,3,0,93,3,2,4,1,1,6725,13554,1,0,12,3,3,1,8,2,4,8,7,6,3,1.5374942844078647,2.3333333333333335,0,747.2222222222222
50,2,410,2,28,3,2,4,1,39,2,3,7,1,0,10854,16586,4,1,13,3,2,1,20,3,3,3,2,2,0,1.8861760361456252,2.3333333333333335,0,516.8571428571429
31,1,1060,2,1,3,1,4,0,54,3,1,8,2,2,2302,8319,1,1,11,3,1,0,3,2,4,3,2,2,2,0.4000347554088105,2.3333333333333335,0,575.5
40,2,1194,1,1,3,1,3,0,52,3,2,0,4,0,6513,9060,4,0,17,3,4,1,12,3,3,5,3,0,3,1.489026063100137,3.6666666666666665,0,501.0
30,2,288,1,2,3,1,3,1,99,2,2,0,4,1,4152,15830,1,0,19,3,1,3,11,3,3,11,10,10,8,0.9492455418381345,2.6666666666666665,0,346.0
31,2,249,2,6,4,1,2,1,76,1,2,7,3,1,6172,20739,4,1,18,3,2,0,12,3,2,7,7,7,7,1.0725519158919106,2.3333333333333335,1,474.7692307692308
35,2,670,1,10,4,3,1,0,51,3,2,0,3,2,6142,4223,3,1,16,3,3,0,10,4,3,5,2,0,4,1.404206675811614,2.3333333333333335,0,558.3636363636364
34,2,1397,1,1,5,1,2,1,42,3,1,6,4,1,2691,7660,1,0,12,3,4,1,10,4,2,10,9,8,8,0.6152263374485597,3.3333333333333335,1,244.63636363636363
28,0,1476,1,1,3,1,3,0,55,1,2,2,4,1,6674,16392,0,0,11,3,1,3,10,6,3,9,8,7,5,1.5258344764517604,2.6666666666666665,0,606.7272727272727
40,0,663,1,9,4,4,3,1,81,3,2,2,3,0,3975,23099,3,0,11,3,3,2,11,2,4,8,7,0,7,0.9087791495198903,3.0,0,331.25
46,2,563,2,1,4,1,4,1,56,4,4,3,1,2,17567,3156,1,0,15,3,2,0,27,5,1,26,0,0,12,3.0527413328699278,2.3333333333333335,1,627.3928571428571
26,2,933,2,1,3,1,3,1,57,3,2,7,3,1,5296,20156,1,0,17,3,2,1,8,3,3,8,7,7,7,0.9203232253019377,2.6666666666666665,0,588.4444444444445
30,2,979,2,15,2,2,3,1,94,2,3,7,1,0,7140,3088,2,0,11,3,1,1,12,2,3,7,7,1,7,1.240768094534712,1.6666666666666667,0,549.2307692307693
35,2,622,1,14,4,4,3,1,39,2,1,2,2,0,3743,10074,1,1,24,4,4,1,5,2,1,4,2,0,2,0.8557384545038866,3.0,1,623.8333333333334
32,2,1033,1,9,3,3,1,0,41,3,1,2,1,2,4200,10224,7,0,22,4,1,0,10,2,4,5,4,0,4,0.9602194787379973,1.0,0,381.8181818181818
30,2,1176,1,20,3,4,3,1,85,3,2,4,1,1,9957,9096,0,0,15,3,3,1,7,1,2,6,2,0,2,2.276406035665295,2.3333333333333335,1,1244.625
34,2,810,2,8,2,5,2,1,92,4,2,7,3,1,6799,22128,1,0,21,4,3,2,10,5,3,10,8,4,8,1.181510122512816,2.6666666666666665,0,618.0909090909091
35,2,195,2,1,3,3,1,0,80,3,2,7,3,2,4859,6698,1,0,16,3,4,0,5,3,3,5,4,0,3,0.8443826570510036,2.6666666666666665,0,809.8333333333334
40,2,444,2,2,2,2,2,0,92,3,2,7,2,1,5677,4258,3,0,14,3,3,1,15,4,3,11,8,5,10,0.9865322790859328,2.3333333333333335,0,354.8125
34,2,790,2,24,4,3,1,0,40,2,2,7,2,2,4599,7815,0,1,23,4,3,0,16,2,4,15,9,10,10,0.7992006255973586,2.0,0,270.52941176470586
38,2,1206,1,9,2,1,2,1,71,3,1,6,4,0,4771,14293,2,0,19,3,4,2,10,0,4,5,2,0,3,1.0907636031092822,3.3333333333333335,0,433.72727272727275
30,2,634,1,17,4,3,2,0,95,3,3,3,1,1,11916,25927,1,1,23,4,4,2,9,2,3,9,1,0,8,2.7242798353909463,2.3333333333333335,0,1191.6
46,2,1125,2,10,3,2,3,0,94,2,3,7,4,1,9071,11563,2,1,19,3,3,1,15,3,3,3,2,1,2,1.5763315666000521,3.3333333333333335,0,566.9375
51,2,1469,1,8,4,1,2,1,81,2,3,5,2,1,12490,15736,5,0,16,3,4,2,16,5,1,10,9,4,7,2.8555098308184728,2.6666666666666665,1,734.7058823529412
23,2,310,1,10,1,3,1,1,79,4,1,6,3,2,3505,19630,1,0,18,3,4,0,2,3,3,2,2,0,2,0.8013260173754001,2.6666666666666665,0,1168.3333333333333
55,2,692,1,14,4,3,3,1,61,4,5,5,2,2,18722,13339,8,0,11,3,4,0,36,3,3,24,15,2,15,4.28029263831733,3.0,0,506.0
46,2,1277,2,2,3,1,3,1,74,3,3,7,4,0,10368,5596,4,1,12,3,2,1,13,5,2,10,6,0,3,1.8017203927361196,3.0,1,740.5714285714286
30,2,438,1,18,3,1,1,0,75,3,1,6,3,2,2632,23910,1,0,14,3,3,0,5,4,2,5,4,0,4,0.6017375400091449,2.3333333333333335,1,438.6666666666667
58,1,1216,1,15,4,1,1,1,87,3,4,5,3,1,15787,21624,2,1,14,3,2,0,23,3,3,2,2,2,2,3.6092821216278006,2.0,0,657.7916666666666
51,2,942,1,3,3,5,1,0,53,3,3,3,3,1,13116,22984,2,0,11,3,4,0,15,2,3,2,2,2,2,2.998628257887517,2.6666666666666665,0,819.75
42,1,1474,1,5,2,4,2,1,97,3,1,2,3,1,2093,9260,4,0,17,3,4,1,8,4,3,2,2,2,0,0.47850937357110196,3.0,0,232.55555555555554
31,2,691,2,7,3,2,4,1,73,3,2,7,4,0,7547,7143,4,0,12,3,4,3,13,3,3,7,7,1,7,1.3114953514640717,4.0,0,539.0714285714286
34,2,1440,2,7,2,5,2,1,55,3,1,8,3,1,2308,4944,0,1,25,4,2,1,12,4,3,11,10,5,7,0.4010774176731254,2.3333333333333335,0,177.53846153846155
60,2,422,1,7,3,1,1,0,41,3,5,3,1,1,19566,3854,5,0,11,3,4,0,33,5,1,29,8,11,10,4.473251028806584,2.0,1,575.4705882352941
37,2,1462,1,11,3,3,1,0,94,3,1,2,3,2,3629,19106,4,0,18,3,1,0,8,6,3,3,2,0,2,0.8296753543667124,1.6666666666666667,0,403.22222222222223
35,2,682,2,18,4,3,2,1,71,3,2,7,1,1,5561,15975,0,0,16,3,4,1,6,2,1,5,3,0,4,0.966374141975845,2.3333333333333335,1,794.4285714285714
46,0,1144,1,7,4,3,3,0,30,3,2,4,3,1,5258,16044,2,0,14,3,3,0,7,2,4,1,0,0,0,1.202103337905807,3.0,0,657.25
23,2,427,2,7,3,1,3,1,99,3,1,8,4,0,2275,25103,1,1,21,4,2,1,3,2,3,3,2,0,2,0.39534277521939354,3.0,0,568.75
38,2,1009,2,2,2,1,2,0,31,3,2,7,1,0,6893,19461,3,0,15,3,4,1,11,3,3,7,7,1,7,1.1978451646537494,2.3333333333333335,0,574.4166666666666
22,2,217,1,8,1,1,2,1,94,1,1,2,1,1,2451,6881,1,0,15,3,1,1,4,3,2,4,3,1,1,0.5603566529492455,1.3333333333333333,1,490.2
36,2,430,1,2,4,4,4,0,73,3,2,6,2,1,6962,19573,4,1,22,4,4,1,15,2,3,1,0,0,0,1.5916780978509373,3.3333333333333335,0,435.125
39,1,766,2,20,3,1,3,1,83,3,2,7,4,0,4127,19188,2,0,18,3,4,1,7,6,3,2,1,2,2,0.7171778608045877,3.6666666666666665,0,515.875
37,2,514,2,23,3,1,3,0,79,3,2,7,3,1,6147,13607,1,0,18,3,3,0,10,2,3,9,7,5,7,1.0682226436309177,3.4440902490956358,0,519.36128708578
33,1,343,1,15,4,1,3,0,77,2,1,6,2,0,1759,16430,1,0,16,3,1,0,6,3,2,6,1,4,4,0.37258857626481706,2.3333333333333335,0,380.4311690595962
22,1,626,2,10,2,2,4,1,34,3,1,8,1,1,1777,26941,1,0,19,3,1,0,0,2,2,0,0,0,0,0.308900537754684,2.1801718187053725,1,979.3204111541143
29,1,846,1,2,3,2,2,0,47,2,1,5,2,2,4274,16492,5,0,17,3,3,0,5,2,2,1,1,1,0,0.977160231192197,3.0401236899492825,0,667.8063768816845
28,2,943,1,1,1,2,1,0,50,3,1,4,1,1,2947,21734,4,0,18,3,1,0,9,3,3,7,5,1,5,0.588491427920321,1.3244492208717382,0,321.8737967388731
39,1,912,1,19,2,1,3,0,53,2,1,2,3,0,2975,20148,2,1,20,3,3,1,16,0,1,2,1,0,1,0.6802889077326247,3.355695903433963,0,182.50137197068483
29,1,927,1,17,2,1,2,0,73,3,2,2,3,1,9836,23093,3,0,11,3,2,0,9,1,3,1,0,0,0,2.0225836170263234,2.504055832213102,0,1028.690377739188
40,2,1101,1,3,2,3,3,0,47,2,2,6,2,1,5197,17773,3,0,17,3,1,0,11,3,2,1,0,0,0,0.9402695768197663,2.5754256813260024,1,404.13114266167395
43,2,621,1,13,3,2,1,0,69,2,3,0,3,1,8292,14176,1,0,11,3,3,0,10,2,2,10,6,1,5,1.8263095998985812,2.920239979092278,0,709.0155805869525
32,1,654,1,11,1,3,1,1,46,1,1,2,3,0,3219,6593,5,0,12,3,1,2,6,2,2,3,2,1,2,0.7359682705628031,2.236685193682079,0,494.95799182912805
42,1,458,1,3,2,3,3,1,94,3,1,6,1,0,2226,11050,1,0,12,3,3,2,5,2,2,4,2,1,2,0.5035129165422686,2.6666666666666665,0,354.0414632251959
28,1,514,1,10,2,0,3,0,76,1,1,5,3,1,2283,11760,4,0,12,3,3,0,2,2,3,1,0,0,0,0.44976335811951895,3.3333333333333335,0,729.4090399707707
21,1,1201,1,3,3,2,1,1,60,2,1,5,2,1,2129,7744,1,0,14,3,2,0,0,2,3,0,0,0,0,0.4199154236768714,2.199709004399582,0,1674.8734169138181
29,2,125,1,12,3,1,3,0,56,3,1,4,2,1,2300,25954,1,1,12,3,4,0,5,2,3,5,1,4,4,0.5259757619082359,3.1803019926386664,0,490.992298205353
31,1,798,1,11,3,2,2,1,48,1,3,3,3,1,10122,24413,1,0,11,3,2,0,13,2,2,7,4,4,4,2.0185971526161905,2.703332690738436,0,723.369592685352
39,1,1237,2,10,2,1,3,0,82,1,3,7,3,1,11771,23857,5,0,11,3,3,0,17,1,1,15,3,9,6,2.045536927142795,3.2519917267481695,0,841.5736279062181
29,1,713,1,16,2,1,3,0,61,2,3,6,1,1,7368,10504,1,0,12,3,1,0,10,2,1,10,8,3,9,1.400905881225853,2.0,0,630.672649565516
38,2,1251,1,11,3,1,1,1,68,2,1,2,1,2,2202,3252,3,1,15,3,2,0,8,2,1,3,2,0,2,0.503557944833391,1.4162413848100959,0,243.81620530596658
27,1,887,1,3,3,1,2,0,45,1,1,6,2,2,1377,16518,1,0,12,3,1,0,1,3,2,1,0,0,0,0.26508260113667703,2.1131649806539343,0,688.9121970770443
28,1,406,1,5,3,1,2,0,48,3,1,5,1,0,1913,26809,1,0,15,3,2,1,1,2,2,1,0,0,0,0.3819220095524275,2.0,0,956.6921619173345
32,1,530,1,7,4,1,2,0,61,1,1,7,2,1,1527,16270,1,0,13,3,1,0,3,3,2,3,0,1,2,0.2935241165181808,2.3333333333333335,0,553.7543588142464
26,1,671,1,2,3,3,2,1,52,3,1,6,4,1,2289,3184,4,1,18,3,1,0,4,2,2,1,0,1,0,0.5234930002985251,2.7385354201147507,0,426.3104942182003
26,1,194,1,12,2,1,1,0,55,2,1,4,2,2,3781,25821,2,0,17,3,3,0,3,2,1,2,2,1,2,0.7394306422840408,2.0476486834700074,0,825.9642704556019
28,1,779,1,1,3,2,1,1,82,3,1,3,3,1,3335,15145,2,0,12,3,3,0,5,4,1,0,0,0,0,0.7213157752878203,2.419675379696444,0,555.9668239807575
40,1,913,1,14,3,1,3,1,90,2,1,5,2,2,3062,11018,0,0,11,3,2,0,6,3,3,5,4,0,2,0.7001401908463752,2.844796568739048,0,437.4875992517208
30,2,461,1,23,3,1,1,1,77,2,1,3,3,1,2727,18154,1,1,22,3,3,0,1,2,1,1,0,0,0,0.600073928163329,2.6666666666666665,0,1363.6529572084485
36,2,1124,1,21,1,2,1,1,60,2,2,1,1,1,6688,11556,6,0,17,3,2,0,15,2,3,0,0,0,0,1.4347453669737036,1.6666666666666667,0,432.50802567360046
27,1,1471,2,1,2,4,1,1,89,3,1,8,2,0,2951,15938,2,0,13,3,3,1,5,3,3,3,2,0,2,0.512833920518413,2.4540262847312726,0,491.8504659372013
34,2,515,1,3,2,1,1,0,50,3,1,2,1,1,2543,21585,6,0,18,3,1,0,13,3,3,8,6,1,5,0.5814718887241628,1.3166752950566267,0,177.38907384971162
34,2,800,1,6,3,3,3,1,72,2,1,2,1,1,2289,4485,4,1,16,3,4,0,7,2,1,4,4,1,4,0.5235337163995136,2.733184738085317,1,266.2161682534389
24,2,327,1,7,2,2,2,1,52,2,1,5,1,1,2411,4658,1,0,12,3,2,0,3,3,2,3,3,0,3,0.47457984770388845,2.159238296960076,0,826.1356353878354
33,2,108,1,2,3,1,1,0,70,3,1,2,1,0,2127,26519,1,0,12,3,4,0,1,1,3,1,0,0,0,0.4739842342676691,2.0828913216933542,0,1063.6081142635667
27,2,1369,1,18,3,4,2,1,34,2,1,2,3,0,2371,19059,3,0,15,3,1,1,3,1,2,2,1,0,1,0.5422305209846886,2.5094567070990697,1,739.1966932826232
41,1,457,1,10,3,3,2,0,70,2,2,6,2,1,5300,17632,3,0,13,3,1,0,9,3,1,6,2,3,3,1.0738637414701584,1.7091094455956293,1,546.523229987475
40,2,1055,1,2,2,2,3,0,52,2,2,6,3,1,5266,18078,4,1,17,3,1,0,14,2,2,1,0,0,0,0.9735652183588817,2.6666666666666665,0,367.55708210410785
28,2,1451,2,12,2,2,3,0,83,2,2,7,2,2,9855,23414,3,1,11,3,3,0,6,0,2,2,0,2,2,1.7126025309854935,3.6445673354209376,0,1403.9720007463707
42,2,867,2,7,3,2,3,1,58,2,3,7,1,1,9480,21531,9,0,17,3,3,0,12,2,2,10,9,6,3,1.6474358105613358,2.518668346214195,0,699.0441494815394
32,0,1211,2,13,4,3,4,0,62,3,2,7,3,1,4676,23711,5,0,13,3,3,0,5,1,2,4,2,1,2,0.8127535260909174,3.559104537240805,0,703.5908569250923
28,1,1385,1,6,3,4,3,1,50,2,1,2,2,2,3442,11199,0,0,12,3,2,0,2,2,2,2,2,1,2,0.7870711544959603,2.9710661444678848,0,1118.7894908561877
42,1,916,1,22,3,1,4,0,44,2,1,2,3,0,3143,19909,2,1,21,3,3,0,17,0,1,1,0,0,0,0.7186308144953235,3.6415477767411986,0,256.38668622471823
31,1,1079,1,14,1,1,2,0,68,1,1,6,1,2,3932,4638,1,0,21,3,1,0,9,4,2,9,2,6,7,0.8990274135754507,1.7475509513880074,0,368.74728991179586
27,1,420,0,13,3,1,3,0,91,3,1,2,1,1,2796,21366,0,0,18,3,2,0,1,4,3,0,0,0,0,0.6704509915754209,2.4136764986774253,0,1030.1547580954273
24,2,338,1,10,3,1,3,0,84,3,1,7,3,0,2311,25279,1,1,18,3,2,0,4,2,3,4,2,2,3,0.4416349017093757,3.203059251262235,0,476.53571752053756
39,1,1119,1,2,2,2,3,0,41,2,1,6,2,1,5117,17732,3,1,18,3,1,0,11,2,2,1,0,0,0,0.9044596697405538,2.566087270546974,0,395.44828699414325
37,2,359,0,22,3,2,3,1,92,3,1,5,1,1,3746,22044,0,0,13,3,1,0,5,2,3,4,1,0,2,0.8706284533836306,1.8328820985759195,0,628.791170406909
20,0,286,1,8,1,2,2,0,73,2,1,3,2,2,2089,13788,1,0,12,3,3,0,0,0,3,0,0,0,0,0.4449095920186025,3.1165242267468423,0,1690.6598391188927
20,1,639,2,7,2,2,2,0,59,2,1,8,3,1,1817,18531,1,1,13,3,3,0,0,2,3,0,0,0,0,0.3158489688300424,2.9018353510535233,0,1462.2459442707068
48,0,1474,1,27,2,1,1,1,96,2,2,2,1,1,4285,22715,3,0,19,3,1,0,19,2,3,4,2,1,2,0.9787508216260032,1.0111163332550115,0,205.95270303981334
21,1,222,1,10,2,1,1,0,58,2,1,3,2,2,2652,25342,1,0,18,3,3,0,1,1,1,1,1,1,1,0.5612954765293837,2.53538329609079,0,1021.3851980177774
23,2,1083,1,12,2,1,3,0,83,3,1,2,1,1,1976,3400,1,0,16,3,1,1,1,2,1,0,0,0,0,0.4517652228372325,2.3333333333333335,0,988.0105423450275
39,2,1146,2,2,2,2,3,0,54,3,2,7,3,1,5436,18225,5,1,16,3,1,0,10,2,1,2,1,0,1,0.944736982724567,2.5790335686143395,1,472.0566032763062
23,1,413,1,9,3,2,2,0,86,3,1,2,1,2,3100,17015,1,1,11,3,2,0,3,2,2,0,0,0,0,0.6979477317600622,2.112994211107858,0,646.2587424557697
32,0,1474,1,11,3,3,3,1,61,3,2,6,2,1,4689,23864,7,0,12,3,3,0,6,2,3,4,2,1,2,0.8246362624630719,3.5565397530875895,0,653.0835991271897
23,1,607,1,8,3,1,3,0,35,3,1,7,1,0,1806,26936,1,0,18,3,1,1,1,2,2,1,0,0,0,0.32049877760242157,2.0,0,903.2166734815944
34,1,402,1,11,3,2,2,1,88,3,2,2,1,0,5144,6858,5,0,15,3,2,1,10,3,2,4,0,0,4,1.1760413441043982,2.4036521342612467,1,460.45237616724813
21,1,190,1,3,3,4,1,0,84,2,1,2,1,2,2952,12887,1,0,18,3,2,0,1,2,3,1,0,0,0,0.658802942793794,1.546845465205102,0,1402.1360188941674
28,2,1271,1,6,3,1,2,1,66,3,1,2,1,1,1790,3409,1,1,18,3,2,1,4,2,2,1,0,0,1,0.40938453054647556,1.9976732685363703,0,597.8986363436875
49,2,797,1,7,3,3,3,0,77,2,2,6,2,1,4991,17752,2,0,15,3,1,0,11,3,2,6,1,5,5,1.0924043236748038,2.113119935930377,1,410.2522485406141
32,1,439,2,4,2,1,3,0,53,1,1,8,3,0,2504,12121,2,0,15,3,3,0,3,3,2,1,1,0,0,0.43518425771757296,3.5489494538895747,0,626.0669527589434
19,2,1038,1,14,1,2,4,1,38,3,1,6,3,2,1267,26929,1,1,14,3,4,0,0,3,2,0,0,0,0,0.2541308647804369,3.6666666666666665,0,958.9681434601454
27,2,1011,1,2,3,2,3,1,54,3,1,6,2,1,4074,16367,4,0,15,3,3,0,5,3,2,2,2,1,1,0.8932397108642907,3.0274736723934006,0,679.0636076682771
31,1,1256,1,5,1,2,3,1,72,2,1,7,1,0,2880,16144,2,0,12,3,2,1,5,3,3,3,2,0,1,0.5360883908980908,2.3545838999523188,0,464.6315173836511
29,1,439,1,14,2,1,2,0,59,1,1,7,2,2,2644,14674,1,0,16,3,2,0,1,3,2,1,1,1,1,0.5077274248218243,2.6936784285386017,0,1027.9233560139778
34,1,1147,1,8,3,3,3,0,74,3,3,5,1,1,9677,10644,2,1,20,3,1,0,9,2,3,6,5,2,5,1.8978756294317563,2.0,0,924.6578026963716
23,2,621,1,2,3,2,2,0,65,2,1,3,2,2,1806,8930,2,0,17,3,3,0,4,3,2,2,0,0,1,0.41307487810215643,2.848919717723723,0,435.0710634000034
40,2,1074,2,1,2,1,2,0,93,2,2,7,3,1,5998,19519,7,1,11,3,1,0,8,0,1,6,4,0,5,1.0424510479187814,2.3333333333333335,1,659.712675361001
35,1,996,1,3,3,1,2,0,56,1,1,3,4,0,2650,17579,3,1,13,3,2,0,7,1,2,5,5,0,0,0.5703702232837546,3.0932545023896485,0,398.52266151339626
20,1,1101,1,9,3,1,3,0,43,2,1,4,2,2,1788,17236,1,0,13,3,1,0,1,4,2,1,0,0,0,0.3566083226842178,2.352011201453644,0,735.2767124845217
33,0,982,1,8,3,2,2,1,63,2,2,3,3,1,5531,23294,3,0,19,3,4,0,7,2,3,7,5,0,4,1.1619711746976056,3.063884784643368,0,633.2305267575706
32,2,881,1,5,3,3,2,0,43,2,1,2,3,0,3186,17404,3,1,13,3,1,1,10,1,2,7,7,5,5,0.728622030761091,2.27095764251513,0,289.72661477718293
18,2,251,1,3,2,1,3,1,56,3,1,2,2,2,1560,25347,1,0,14,3,2,0,0,2,3,0,0,0,0,0.35667826971545147,2.9112099165175,0,1395.49393695883
30,1,354,1,13,1,4,2,0,81,3,2,0,3,1,7495,22969,0,1,12,3,1,0,9,1,3,7,6,6,6,1.685204078816336,2.615866413600558,0,725.0015259074843
26,2,728,1,3,3,2,1,0,90,2,1,2,1,1,4109,9401,5,0,13,3,2,0,6,4,2,2,2,0,2,0.9220239245226858,1.6864893909548724,0,581.3515772571701
32,1,909,1,7,2,1,2,1,73,2,2,2,3,1,5379,22862,1,0,20,3,2,0,9,3,3,9,5,0,3,1.2298164421048305,2.6666666666666665,0,512.0257892215346
43,1,992,1,4,1,1,2,0,56,2,1,2,3,0,2591,13712,5,1,14,3,4,1,4,3,2,3,1,0,0,0.5925769807230228,3.441550161574435,0,518.472427498611
42,1,504,1,2,2,2,2,1,94,2,1,5,2,0,2338,11048,1,0,12,3,3,2,5,2,2,4,2,1,2,0.5345312416643673,2.63972551727852,1,400.19429537751387
40,2,1061,1,2,3,1,2,0,55,1,1,2,3,0,2824,17688,3,1,13,3,2,1,10,1,2,7,7,1,0,0.6457297356286709,2.917251579964694,0,256.7656239672551
35,2,1165,2,10,4,1,2,0,76,2,1,7,1,2,3554,7088,6,0,23,4,2,0,10,3,3,6,3,1,3,0.6176070047400217,2.0,0,304.89266680126235
35,2,728,1,6,1,3,1,1,57,1,1,2,3,0,4056,7130,5,0,12,3,1,2,7,2,3,4,2,1,3,0.9274925350774418,2.0,0,480.9980509198387
24,2,343,1,6,1,1,3,0,74,3,1,5,1,1,2406,26178,1,1,21,3,1,0,1,2,3,1,0,0,0,0.5501591138700215,2.2783885796209997,0,1203.1979820337367
54,2,274,1,2,2,1,2,0,46,1,5,3,3,1,19598,25811,3,0,13,3,4,0,35,2,3,31,14,8,8,3.839908929297295,3.1370850388617897,0,536.6857057210659
32,2,941,1,10,3,3,1,0,40,2,1,2,1,1,4098,10190,5,0,22,4,1,0,8,2,3,4,3,0,3,0.9369831375553266,1.444795432529549,0,435.6417988166249
32,0,1289,1,9,3,2,4,1,69,3,2,4,3,1,4791,23400,4,0,14,3,2,0,7,2,3,6,2,1,1,0.9613114156904329,3.1862965848003117,0,562.6546498633718
33,2,1021,1,24,3,2,1,1,55,2,1,5,1,2,2310,2998,3,1,19,3,2,0,5,0,2,2,2,1,2,0.5283120826355348,1.6617620168885014,0,382.72508291868985
33,1,1189,1,7,1,3,3,1,67,2,1,7,1,0,2813,16060,3,0,12,3,2,1,5,3,3,2,1,0,1,0.5392683731759597,2.502318626583921,0,447.048446794372
24,2,609,1,5,3,1,2,1,95,2,1,7,4,0,2572,25011,2,1,18,3,2,0,3,2,2,3,2,0,2,0.4946624432906772,3.0,0,570.8994529252054
25,1,1011,1,4,1,2,2,1,86,3,1,5,1,0,3092,16602,0,0,11,3,2,0,4,2,2,2,1,0,1,0.605772082466638,2.0,0,556.9656873747365
32,2,1085,0,10,3,4,1,0,59,3,1,1,2,1,2651,3123,1,0,14,3,3,0,1,0,2,1,1,1,1,0.6713826706939121,2.6097214069021715,0,946.6296338450558
29,2,1086,1,8,2,3,2,0,59,3,1,4,3,1,2766,22072,3,1,14,3,2,0,7,2,1,5,3,0,4,0.5567147675230738,2.6151357819429126,0,351.14583228247324
31,1,1297,1,14,3,3,2,1,47,2,1,6,1,0,4185,11520,1,0,16,3,2,0,8,2,1,3,1,1,2,0.739395191643432,2.0211706098633337,0,427.9808218407831
57,2,588,1,7,3,3,3,0,53,2,2,3,1,1,9968,11979,6,0,14,3,4,0,30,0,2,9,8,4,8,2.2789571877498527,2.691214578423994,0,324.7105316481908
26,1,150,1,16,3,1,3,0,50,2,1,5,3,2,2424,25631,1,0,13,3,3,0,7,2,2,7,2,6,6,0.554394110526508,3.488197174932489,0,347.5159403495856
28,2,1464,2,12,2,2,4,0,83,2,2,7,2,1,9860,23327,3,0,11,3,3,0,6,0,3,2,0,2,1,1.7134728869757236,3.652994701839669,0,1397.2745198577281
45,2,1206,1,10,3,1,2,0,64,3,3,6,2,1,7364,14015,4,0,20,3,3,2,13,2,3,8,7,0,6,1.3126754288762406,2.6917863534508206,0,505.51079339867977
44,0,1246,1,17,3,1,2,0,93,3,4,5,1,1,15248,18343,4,1,15,3,4,0,22,2,2,2,0,0,1,2.9856626121447887,2.7694285342770293,0,641.6932191277998
25,2,361,1,4,3,2,2,0,42,2,1,7,2,2,1679,22149,1,0,12,3,3,0,1,3,2,1,1,0,1,0.3240453380516653,2.712461700039284,0,657.6626023139977
26,1,301,1,3,1,2,2,1,36,2,1,3,1,2,2590,5157,5,0,11,3,2,0,6,2,2,0,0,0,0,0.5555054128264004,2.249970249823324,0,548.3858210174836
38,2,874,1,4,2,4,3,0,56,2,1,7,3,1,2097,3381,3,0,13,3,3,0,18,5,3,1,0,0,0,0.3750144358757227,3.550887669676857,0,112.7363418692961
